,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
143,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828785.0,934720.0,2022-01-09 09:55:24 WET,2022-01-09,09:55:24,Link,106,15,51,6,1,0,26,4,3,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2278959968935331,"António Costa e Inês Sousa Real estiveram, esta noite, frente a frente num debate que mais parecia uma conversa entre amigos. Houve sorrisos, compreensão e (muita) abertura para o futuro.",https://observador.pt/2022/01/08/antonio-costa-e-ines-sousa-real-dois-amigos-um-deles-ciumento/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641688385,,,"António Costa e Inês Sousa Real: dois amigos, um deles ciumento",,,,,106,1.2
147,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329048.0,1335835.0,2022-01-14 18:59:37 WET,2022-01-14,18:59:37,Link,104,18,69,4,0,0,8,0,5,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5436900669671533,,https://www.dn.pt/politica/andre-ventura-cola-pan-ao-ps-e-ines-sousa-real-o-chega-ao-desprezo-pelo-ambiente-14492564.html,,,Ventura cola PAN ao PS e Inês Sousa Real o Chega ao desprezo pelo Ambiente,"O líder do Chega acusou o PAN de ser ""a muleta de 2022"", que pode cair para o lado do PS ou do PSD. A líder do PAN tentou demonstrar que o Chega é um partido sem qualquer projeto de proteção do ambiente e dos mais pobres.",,,,104,-1.16
152,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477138.0,491275.0,2022-01-14 16:45:00 WET,2022-01-14,16:45:00,Link,98,5,56,0,0,2,29,1,5,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158650771567666,,https://www.tsf.pt/portugal/politica/pan-responde-a-piscar-de-olho-de-costa-mas-quer-perceber-ate-onde-o-governo-esta-disposto-a-ir-14491433.html,,,PAN responde a ″piscar de olho″ de Costa mas quer perceber até onde ″o Governo está disposto a ir″,"A líder do PAN escusou-se a comprometer-se com o PS para uma solução governativa, considerando que o elogio de António Costa à atuação deste partido é ″o fruto do reconhecimento″ do trabalho na Assembleia da República.",,,,98,1.69
155,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764239.0,1941536.0,2022-01-25 22:21:07 WET,2022-01-25,22:21:07,Link,97,12,29,0,0,1,54,1,0,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160406484151388,Promovida por algumas forças políticas e pela Confederação dos Agricultores de Portugal.,https://sicnoticias.pt/eleicoes-legislativas/ines-de-sousa-real-diz-que-ha-uma-campanha-de-desinformacao-contra-o-pan,https://sicnoticias.pt/eleicoes-legislativas/ines-de-sousa-real-diz-que-ha-uma-campanha-de-desinformacao-contra-o-pan/,,Inês de Sousa Real diz que há uma campanha de desinformação contra o PAN - SIC Notícias,Promovida por algumas forças políticas e pela Confederação dos Agricultores de Portugal.,,,,97,1.21
156,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155036.0,1138258.0,2022-01-05 10:00:48 WET,2022-01-05,10:00:48,Native Video,96,44,31,13,4,0,1,2,1,0,owned,Yes,2366,2376,0,00:26:37,https://www.facebook.com/101826228779402/posts/248570220692587,DECISÃO 22: Veja aqui o debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra e deixe os seus comentários. Quem ganhou?,https://www.facebook.com/cnnportugal/videos/248570220692587/,,,O debate entre Inês de Sousa Real e Francisco Rodrigues dos Santos na íntegra,,,,,96,-2.04
157,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155333.0,1138709.0,2022-01-09 00:00:14 WET,2022-01-09,00:00:14,Link,96,24,49,2,1,1,18,0,1,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/232982448997112,Primeiro-ministro e porta-voz do PAN confrontaram-se este sábado na TVI e CNN Portugal.,https://cnnportugal.iol.pt/videos/o-debate-entre-antonio-costa-e-ines-de-sousa-real-na-integra/61da09da0cf2c7ea0f11f94e?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,O debate entre António Costa e Inês de Sousa Real na íntegra,Primeiro-ministro e porta-voz do PAN confrontaram-se este sábado na TVI e CNN Portugal.,,,,96,-1.4
161,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764239.0,1941536.0,2022-01-25 16:23:46 WET,2022-01-25,16:23:46,Photo,90,13,60,1,0,1,9,1,5,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160405817446388,"Inês Sousa Real, líder do PAN, é a senhora que se segue no ""Isto É Gozar com Quem Trabalha – Especial Eleições”. Hoje, depois do ""Jornal da Noite"", em direto na SIC. #istoegozarcomquemtrabalha #legislativas2022 #sic #humor",https://www.facebook.com/sicnoticias/photos/a.10150115147641388/10160405816816388/?type=3,,ISTO É GOZAR COM QUEM TRABALHA ESPECIAL ELEIÇÕES sic HOJE PAN INÊS SOUSA REAL,,,,,,90,-1.24
162,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329048.0,1335827.0,2022-01-12 00:46:08 WET,2022-01-12,00:46:08,Link,90,22,36,1,0,0,24,3,4,0,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5425475624147371,"O partido de Inês Sousa Real propõe ""inserir a proteção animal na Constituição e alargar a criminalização dos maus tratos a todos os animais"".",https://www.dn.pt/politica/pan-quer-direitos-dos-animais-na-constituicao-e-aposta-na-ferrovia-14481177.html,,,PAN quer direitos dos animais na Constituição e aposta na ferrovia,"O partido de Inês Sousa Real propõe ""inserir a proteção animal na Constituição e alargar a criminalização dos maus tratos a todos os animais"".",,,,90,-1.36
163,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828589.0,933491.0,2021-12-30 19:50:34 WET,2021-12-30,19:50:34,Link,90,2,43,0,0,0,39,2,4,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2270899973074664,"Para Inês Sousa Real, a alternância governativa entre PSD e PS registada nos últimos anos em Portugal ""não tem levado a uma evolução do país"", mas sim à sua estagnação.",https://observador.pt/2021/12/30/pan-quer-governo-mais-plural-e-com-partidos-ambientalistas/?utm_medium=Social&utm_source=Facebook#Echobox=1640890452,,,"PAN quer Governo mais plural e com ""partidos ambientalistas""",,,,,90,1.02
165,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477096.0,491151.0,2022-01-08 23:30:00 WET,2022-01-08,23:30:00,Link,89,15,45,1,0,1,25,0,2,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158641096707666,,https://www.tsf.pt/portugal/politica/costa-desafia-pan-a-distanciar-se-do-psd-oponentes-da-crise-absurda-divergem-no-litio-e-aeroporto-14472838.html,,,Costa desafia PAN a distanciar-se do PSD. Opositores da ″crise absurda″ divergem no lítio e aeroporto,"O secretário-geral do PS, António Costa, e a líder do PAN, Inês Sousa Real, encontram-se frente a frente em debate.",,,,89,1.35
166,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760844.0,797430.0,2022-01-25 20:25:08 WET,2022-01-25,20:25:08,Link,89,11,29,3,0,2,43,1,0,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159339575847949,"O décimo dia de campanha do PAN foi dedicado ao Porto, onde o partido espera manter a representação parlamentar",https://expresso.pt/eleicoes-legislativas-2022/sousa-real-foi-ao-bolhao-mas-fugiu-das-peixeiras,https://expresso.pt/eleicoes-legislativas-2022/sousa-real-foi-ao-bolhao-mas-fugiu-das-peixeiras/,,"Sousa Real foi ao Bolhão, mas fugiu das peixeiras - Expresso","O décimo dia de campanha do PAN foi dedicado ao Porto, onde o partido espera manter a representação parlamentar. Entre a estação de São Bento e o Campo 24 de Agosto, Inês de Sousa Real distribuiu propaganda e fez ainda uma curta paragem no Mercado temporário do Bolhão... só que evitou algu...",,,,89,-1.03
168,Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560027.0,581465.0,2022-01-18 20:03:01 WET,2022-01-18,20:03:01,Link,88,22,38,0,2,0,22,1,3,0,,-,0,0,0,,https://www.facebook.com/44028982543/posts/10158628353782544,"A agenda do PAN era simples: contestar o aeroporto do Montijo e passear por Almada para contactar com o eleitorado. Mas os ataques ao partido (e o ""fantasma"" Cristina Rodrigues) prometiam estragar o ambiente de confiança e boa-disposição entre a comitiva – Inês Sousa Real não se atemorizou e, sem palavras meigas, dedicou-se a disparar: contra a CAP, Manuel Alegre e Cristina Rodrigues",https://visao.sapo.pt/atualidade/politica/legislativas2022/2022-01-18-ines-sousa-real-calcou-galochas-vermelhas-e-passeou-pela-margem-sul-a-sacudir-os-pingos-lancados-contra-o-pan/,,,"Visão | Inês Sousa Real calçou galochas vermelhas e passeou pela Margem Sul a sacudir os ""pingos"" lançados contra o PAN","A agenda do PAN era simples: contestar o aeroporto do Montijo e passear por Almada para contactar com o eleitorado. Mas os ataques ao partido (e o ""fantasma"" Cristina Rodrigues) prometiam estragar o ambiente de confiança e boa-disposição entre a comitiva – Inês Sousa Real não se atemorizou e,...",,,,88,1.66
170,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988368.0,995255.0,2022-01-20 19:43:47 WET,2022-01-20,19:43:47,Link,87,32,23,2,1,1,14,11,3,0,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4889342121113220,Manifestantes empunhavam uma faixa com o nome de grupo de forcados,https://www.noticiasaominuto.com/politica/1915566/lder-do-pan-insultada-por-grupo-ligado-tauromaquia-em-beja,,,Líder do PAN insultada por grupo ligado à tauromaquia em Beja, ,,,,87,1.74
173,Renascença,renascenca,105044957514,BROADCASTING_MEDIA_PRODUCTION,PT,"A par com o mundo 

Ouvir online: http://rr.sapo.pt/",2009-07-22 15:58:34,332124.0,397026.0,2022-01-14 18:00:00 WET,2022-01-14,18:00:00,Link,84,19,37,1,0,0,14,2,10,1,,-,0,0,0,,https://www.facebook.com/105044957514/posts/10158956827632515,"A líder do PAN, Inês Sousa Real, disse, esta sexta-feira,, que o seu partido “não vai faltar ao país”, tal como “não faltou com o Orçamento do Estado”",https://rr.sapo.pt/noticia/politica/2022/01/14/pan-responde-a-costa-mas-nao-se-compromete-nao-vamos-estar-a-fazer-futurologia/268268/,,,"PAN responde a Costa, mas não se compromete. “Não vamos estar a fazer futurologia” - Renascença","Ontem à noite, António Costa afirmou, durante o debate com Rui Rio, que o PS e o PAN poderão somar mais de metade dos deputados”, o que abre a porta a um entendimento com o partido de Sousa Real, caso o PS vença as eleições, sem maioria absoluta.",,,,84,1.4
174,Jornal Económico,JornalEconomico,481006665428991,MEDIA_NEWS_COMPANY,PT,"A melhor informação sobre economia, política e negócios.",2016-08-23 16:16:16,421060.0,443216.0,2022-01-23 21:39:30 WET,2022-01-23,21:39:30,Link,83,9,42,2,0,0,19,4,7,0,,-,0,0,0,,https://www.facebook.com/481006665428991/posts/1804320659764245,"A líder do PAN, Inês Sousa Real, criticou, este domingo, os políticos que fazem “alguma perseguição” aos beneficiários de apoios sociais, assinalando que o Rendimento Social de Inserção (RSI) representa “apenas 1% da despesa da Segurança Social”.",https://jornaleconomico.pt/noticias/legislativas-pan-critica-politicos-que-perseguem-beneficiarios-de-apoios-sociais-836314?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642971330,https://jornaleconomico.pt/noticias/legislativas-pan-critica-politicos-que-perseguem-beneficiarios-de-apoios-sociais-836314,,Legislativas: PAN critica políticos que perseguem beneficiários de apoios sociais,"A líder do PAN, Inês Sousa Real, criticou, este domingo, os políticos que fazem “alguma perseguição” aos beneficiários de apoios sociais, assinalando que o Rendimento Social de Inserção (RSI) representa “apenas 1% da despesa da Segurança Social”.",,,,83,1.26
175,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828796.0,934821.0,2022-01-10 18:27:37 WET,2022-01-10,18:27:37,Link,83,9,44,3,0,1,26,0,0,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2280175652147096,"A líder do PAN, Inês Sousa Real, e a líder do BE, Catarina Martins, protagonizam o primeiro debate do dia. Segue-se PSD e IL, às 21h00 e CDS e Livre, às 22h00.",https://observador.pt/liveblogs/catarina-martins-frente-a-frente-com-sousa-real/?utm_medium=Social&utm_source=Facebook#Echobox=1641838601,https://observador.pt/liveblogs/catarina-martins-frente-a-frente-com-sousa-real/,,"Em direto/ Catarina admite ser parceira do PAN, mas só Sousa Real não admitir apoiar direita","Inês Sousa Real, disse que o BE abriu a porta ao crescimento do Chega ao ter chumbado o Orçamento. Já Catarina Martins acusa PAN de dar a mão à direita por não excluir viabilizar Governo do PSD.",,,,83,-1.06
179,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760822.0,797196.0,2022-01-18 21:45:13 WET,2022-01-18,21:45:13,Link,80,17,30,3,1,0,27,0,1,1,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159328388142949,"Terceiro dia de campanha do PAN teve como palco o distrito de Setúbal, onde o partido quer “resgatar” o lugar perdido no Parlamento",https://expresso.pt/politica/sousa-real-calcou-galochas-contra-o-aeroporto-no-montijo-e-mandou-alegre-atualizar-se,https://expresso.pt/politica/sousa-real-calcou-galochas-contra-o-aeroporto-no-montijo-e-mandou-alegre-atualizar-se/,,Sousa Real calçou galochas contra o aeroporto no Montijo e mandou Alegre atualizar-se - Expresso,"Terceiro dia de campanha do PAN teve como palco o distrito de Setúbal, onde o partido quer “resgatar“ o lugar perdido no Parlamento. Inês de Sousa Real começou o dia no Montijo para defender que a solução do novo aeroporto é um “contrassenso“ e, num gesto simbólico, calçou galochas v...",,,,80,-1.19
180,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156020.0,1139879.0,2022-01-15 14:00:18 WET,2022-01-15,14:00:18,Link,79,26,48,1,0,1,2,0,1,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/238036458491711,"André Ventura quis forçar o PAN durante o debate a assumir que “é um aliado do PS“ mas Inês Sousa Real falou sobre outro aliado possível, os sociais-democratas. Veja aqui o debate completo:",https://cnnportugal.iol.pt/videos/o-debate-entre-ines-de-sousa-real-e-andre-ventura-na-integra/61e1f8740cf21a10a419a1bc?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/videos/o-debate-entre-ines-de-sousa-real-e-andre-ventura-na-integra/61e1f8740cf21a10a419a1bc,,O debate entre Inês de Sousa Real e André Ventura na íntegra,,,,,79,-1.59
183,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828905.0,935312.0,2022-01-16 08:13:40 WET,2022-01-16,08:13:40,Link,79,12,39,2,0,0,21,2,3,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2284921758339152,Líder do PSD arrancou o debate a elogiar a vontade do PAN em ser parte da futura solução. Sousa Real ouviu e passou os minutos seguintes ao ataque.,https://observador.pt/2022/01/15/rio-tentou-abracar-o-pan-sousa-real-acabou-ainda-mais-distante/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642292739,https://observador.pt/2022/01/15/rio-tentou-abracar-o-pan-sousa-real-acabou-ainda-mais-distante/,,Rio tentou abraçar o PAN. Sousa Real acabou ainda mais distante,,,,,79,-1.09
185,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155036.0,1138258.0,2022-01-05 08:00:24 WET,2022-01-05,08:00:24,Link,77,30,39,0,0,1,2,5,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/230407882587902,Presidente do CDS-PP classificou o PAN como um “partido animalista radical“ que quer “impor de forma ditatorial a sua forma de vida às pessoas“.,https://cnnportugal.iol.pt/ines-sousa-real/francisco-rodrigues-dos-santos/touradas-motivam-acusacoes-entre-pan-e-cds-do-lobo-vestido-de-cordeiro-ao-chicao-do-seculo-passado/20220105/61d4cd790cf2cc58e7db285c?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,"Touradas motivam acusações entre PAN e CDS. Do ""lobo vestido de cordeiro"" ao Chicão do século passado","Inês Sousa Real quer acabar com as touradas por considerar ser uma forma de divertimento ""anacrónica"", mas Francisco Rodrigues dos Santos garantiu que com ""o CDS no governo o IVA da tauromaquia vai baixar novamente""",,,,77,-1.82
187,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318369.0,329430.0,2022-01-20 22:13:03 WET,2022-01-20,22:13:03,Link,77,24,30,2,2,0,12,1,6,0,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158636001232944,"Grupo de cerca de 30 pessoas, incluindo elementos dos Forcados Amadores de Beja e, pelo menos, uma apoiante do partido Chega, recebeu Inês Sousa Real na chegada ao aeroporto de Beja.",https://www.sabado.pt/portugal/detalhe/lider-do-pan-insultada-por-grupo-ligado-a-tauromaquia-em-beja,,,Líder do PAN insultada por grupo ligado à tauromaquia em Beja,"Grupo de cerca de 30 pessoas, incluindo elementos dos Forcados Amadores de Beja e, pelo menos, uma apoiante do partido Chega, recebeu Inês Sousa Real na chegada ao aeroporto de Beja.",,,,77,1.79
188,Revista Visão,visaopt,44028982543,MEDIA_NEWS_COMPANY,PT,"A newsmagazine mais lida em Portugal.
Site: visao.sapo.pt
Email: visao@visao.pt
Instagram: @revista_visao",2009-01-12 18:04:14,560047.0,581608.0,2022-01-26 14:40:03 WET,2022-01-26,14:40:03,Link,76,23,12,15,2,3,4,5,12,0,,-,0,0,0,,https://www.facebook.com/44028982543/posts/10158640604742544,"Depois da polémica das estufas, os pesticidas: pelo menos uma das empresas agrícolas de Inês Sousa Real pediu autorização para aplicar um inseticida perigoso para os humanos e para a natureza. Além disso, libertou na sua produção uma subespécie de abelha considerada uma ameaça para as abelhas portuguesas. As páginas de Facebook de ambas as empresas, onde constavam estas informações, foram apagadas a dois dias do início da campanha eleitoral",https://visao.sapo.pt/visao_verde/ambiente/2022-01-24-empresa-agricola-ligada-a-lider-do-pan-pediu-autorizacao-para-aplicar-inseticida-perigoso-e-usou-abelhas-estrangeiras-que-ameacam-as-portuguesas/,,,"Visão | Empresa agrícola ligada à líder do PAN pediu autorização para aplicar inseticida perigoso e usou abelhas “estrangeiras”, que ameaçam as portuguesas","Depois da polémica das estufas, os pesticidas: pelo menos uma das empresas agrícolas de Inês Sousa Real pediu autorização para aplicar um inseticida perigoso para os humanos e para a natureza. Além disso, libertou na sua produção uma subespécie de abelha considerada uma ameaça para as abel...",,,,76,1.85
189,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1189017.0,1186031.0,2022-01-10 08:50:01 WET,2022-01-10,08:50:01,Link,76,13,30,2,2,0,24,1,4,0,,-,0,0,0,,https://www.facebook.com/88388366982/posts/10160056851921983,"Faz sentido uma ""eco-geringonça”?",https://www.publico.pt/2022/01/10/politica/noticia/livre-admite-chamar-be-pcp-ecogeringonca-pan-recusa-futeco-geringon%C3%A7a%E2%80%9Durologia-1991306,https://www.publico.pt/2022/01/10/politica/noticia/livre-admite-chamar-be-pcp-ecogeringonca-pan-recusa-futurologia-1991306,,"Livre admite chamar BE e PCP para “eco-geringonça”, PAN recusa fazer futurologia","Rui Tavares afirmou que a “eco-geringonça” é “qualquer entendimento e convergência que responda ao tempo presente”. Inês de Sousa Real defendeu que “o ambiente e a protecção do ambiente não devem estar espartilhados na dicotomia direita e esquerda”,",,,,76,-1.24
191,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828703.0,934308.0,2022-01-06 15:24:57 WET,2022-01-06,15:24:57,Link,75,18,30,2,0,0,18,2,5,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2276677642496897,"Inês Sousa Real concorda, ainda assim, com a suspensão do confinamento nos ""casos em que há suspeitas de infeção, porque estiveram com contactos próximos, mas que têm testes negativos"".",https://observador.pt/2022/01/06/pan-contra-voto-presencial-de-positivos-a-covid-19-e-defende-alternativas/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1641480628,,,PAN contra voto presencial de positivos à Covid-19 e defende alternativas,,,,,75,-1.17
193,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763828.0,1940753.0,2022-01-08 22:54:02 WET,2022-01-08,22:54:02,Link,74,22,25,3,2,1,21,0,0,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160372814941388,O debate entre António Costa e Inês Sousa Real decorreu sempre de forma cordial.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-ps-e-pan-de-acordo-sobre-crise-politica-mas-divergem-no-litio-e-novo-aeroporto/,,,Legislativas: PS e PAN de acordo sobre crise política mas divergem no lítio e novo aeroporto,O debate entre António Costa e Inês Sousa Real decorreu sempre de forma cordial.,,,,74,-1.39
194,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760676.0,796787.0,2022-01-07 20:01:23 WET,2022-01-07,20:01:23,Link,73,29,25,3,0,1,13,0,2,0,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159309651332949,"O décimo debate das legislativas foi o de notas mais elevadas, se os candidatos forem vistos em conjunto. Entre Inês Sousa Real e João Cotrim Figueiredo houve um empate técnico. O liberal ganha por um voto, mas a elevação da conversa é a nota dominante dos comentadores Expresso",https://expresso.pt/eleicoes-legislativas-2022/pan-vs-il-o-debate-onde-os-pequenos-se-fizeram-grandes-as-notas-e-analises-dos-comentadores-expresso,https://expresso.pt/eleicoes-legislativas-2022/pan-vs-il-o-debate-onde-os-pequenos-se-fizeram-grandes-as-notas-e-analises-dos-comentadores-expresso/,,PAN vs. IL: o debate onde os pequenos se fizeram grandes (as notas e análises dos comentadores Expresso) - Expresso,"O décimo debate das legislativas (faltam 20) foi o de notas mais elevadas, se os candidatos forem vistos em conjunto. Entre Inês Sousa Real e João Cotrim Figueiredo houve um empate técnico. O liberal ganha por um voto, mas a elevação da conversa é a nota dominante dos comentadores Expresso",,,,73,-1.33
197,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,829103.0,935902.0,2022-01-23 20:10:41 WET,2022-01-23,20:10:41,Link,71,17,21,1,0,0,28,1,2,1,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2291412267690101,"A líder do PAN deixa duras críticas ao Bloco de Esquerda, depois de Catarina Martins ter desafiado António Costa para reunião a 31 de janeiro. Antes, ataques de Inês Sousa Real visaram João Oliveira.",https://observador.pt/2022/01/23/o-bloco-esta-de-alguma-forma-a-lavar-as-maos-acusa-ines-sousa-real-sobre-convite-de-catarina-martins-a-antonio-costa/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1642966740,https://observador.pt/2022/01/23/o-bloco-esta-de-alguma-forma-a-lavar-as-maos-acusa-ines-sousa-real-sobre-convite-de-catarina-martins-a-antonio-costa/,,"""O Bloco está de alguma forma a lavar as mãos"", acusa Inês Sousa Real sobre convite de Catarina Martins a António Costa",,,,,71,1.08
