,Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
286,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502206,532515,2022-01-28 14:30:00 WET,2022-01-28,14:30:00,Link,59,13,35,1,0,0,9,1,0,0,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4879833478769643,"Jerónimo de Sousa acusa PS e PSD de políticas que deram ""cobertura"" a casos como os de Ricardo Salgado e João Rendeiro.",https://www.rtp.pt/noticias/politica/cdu-acusa-ps-e-psd-de-nao-combaterem-a-corrupcao_v1380333,,,CDU acusa PS e PSD de não combaterem a corrupção,"Jerónimo de Sousa acusa PS e PSD de políticas que deram ""cobertura"" a casos como os de Ricardo Salgado e João Rendeiro.",,,,59,2.11
287,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763908,1940902,2022-01-12 17:32:06 WET,2022-01-12,17:32:06,Link,59,19,22,2,1,0,13,1,0,1,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160380046801388,"O líder parlamentar do PCP começa por participar no debate com Rui Rio, que será transmitido na SIC.",https://sicnoticias.pt/eleicoes-legislativas/legislativas-joao-oliveira-toma-lugar-de-jeronimo-pela-cdu-nos-restantes-debates/,,,Legislativas: João Oliveira toma lugar de Jerónimo pela CDU nos restantes debates,"O líder parlamentar do PCP começa por participar no debate com Rui Rio, que será transmitido na SIC.",,,,59,-1.75
288,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828854,935045,2022-01-12 18:39:05 WET,2022-01-12,18:39:05,Link,59,13,31,1,0,0,9,1,4,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2281925838638744,"Líderes do CDS e do Chega enfrentam-se no primeiro debate do dia. Segue-se o PCP, com João Oliveira a substituir Jerónimo no duelo contra Rui Rio. A noite fecha com um debate Livre-IL.",https://observador.pt/liveblogs/rodrigues-dos-santos-e-ventura-um-duelo-de-conservadores/?utm_medium=Social&utm_source=Facebook#Echobox=1642012742,https://observador.pt/liveblogs/rodrigues-dos-santos-e-ventura-um-duelo-de-conservadores/,,"Em direto/ Cotrim: Rendimento Básico Incondicional ""equivale a salvar 20 vezes a TAP por ano"". Custa um ""centésimo da fezada que a IL tem"", responde Tavares","Economia domina debate cordial. Rui Tavares diz que é preciso estratégia que não ""parta de milagres"". Para Cotrim Figueiredo o ""Livre põe uma sociedade utópica, eventualmente agradável, mas poética"".",,,,59,-1.46
289,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188904,1185821,2022-01-06 19:10:00 WET,2022-01-06,19:10:00,Link,59,17,19,13,0,0,9,0,1,0,,-,0,0,0,,https://www.facebook.com/88388366982/posts/10160048745691983,"Depois do debate entre Costa e Jerónimo de Sousa, o PCP ataca o PS por não concretizar subida extra das pensões mais baixas. Ministra do Trabalho opta pelo silêncio",https://www.publico.pt/2022/01/06/economia/noticia/pcp-acusa-governo-nao-subir-pensoes-baixas-janeiro-nao-quer-1991004,,,PCP acusa Governo de não subir pensões mais baixas em Janeiro “porque não quer”,"Depois do debate entre Costa e Jerónimo de Sousa, o PCP ataca o PS por não concretizar subida extra das pensões mais baixas. Ministra do Trabalho opta pelo silêncio.",,,,59,-1.66
294,Diário de Notícias,DiariodeNoticias.pt,196064380421881,MEDIA_NEWS_COMPANY,PT,Esta é a página Facebook do Diário de Notícias - Há mais de 150 anos a contar as histórias de Portugal e do mundo,2011-02-24 13:02:07,1329024,1335802,2022-01-11 17:24:23 WET,2022-01-11,17:24:23,Link,58,34,8,1,2,0,1,0,0,12,,-,0,0,0,,https://www.facebook.com/196064380421881/posts/5424610944233839,ecretário-geral do PCP sensibilizado com mensagens de apoio de camaradas e de adversários políticos.,https://www.dn.pt/politica/jeronimo-de-sousa-mais-uns-dias-e-podem-contar-comigo-para-o-bem-e-para-o-mal-14481665.html,,,Jerónimo de Sousa: ″Mais uns dias e podem contar comigo para o bem e para o mal″,Secretário-geral do PCP sensibilizado com mensagens de apoio de camaradas e de adversários políticos,,,,58,-2.1
295,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477119,491237,2022-01-12 09:29:36 WET,2022-01-12,09:29:36,Link,57,20,23,2,0,0,1,0,0,11,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158646811582666,,https://www.tsf.pt/portugal/politica/cirurgia-de-jeronimo-tem-1-a-2-de-hipoteses-de-complicacoes-pos-operatorio-exige-vida-calma-14483178.html,,,Cirurgia à estenose da carótida ″tem 1 a 2% de hipóteses de complicações″. Pós-operatório exige ″vida calma″,"Jerónimo de Sousa está a horas de ser operado à estenose na carótida. O cirurgião vascular Manuel Fonseca explica à TSF que, após esta intervenção, o doente tem geralmente alta após dois ou três dias. Segue-se, depois, um período mais amplo em que é preciso estar atento a alguns sinais,...",,,,57,-1.05
298,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318325,329342,2022-01-18 11:31:02 WET,2022-01-18,11:31:02,Link,56,9,31,0,1,8,4,1,0,2,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158632177152944,O eurodeputado comunista estava a substituir Jerónimo de Sousa enquanto o secretário-geral recupera de uma cirurgia.,https://www.sabado.pt/portugal/detalhe/joao-ferreira-afastado-da-campanha-do-pcp-por-problemas-de-saude?previewMode=1,https://www.sabado.pt/portugal/detalhe/joao-ferreira-afastado-da-campanha-do-pcp-por-problemas-de-saude,,Covid-19 afasta João Ferreira da campanha do PCP,O eurodeputado comunista estava a substituir Jerónimo de Sousa enquanto o secretário-geral recupera de uma cirurgia.,,,,56,1.3
300,Expresso,jornalexpresso,43218682948,TOPIC_NEWSPAPER,PT,"Página oficial do Expresso no Facebook. As notícias e a opinião que interessam. Todos os dias, a todas as horas 
https://expresso.pt",2009-01-03 09:57:23,760765,796996,2022-01-12 23:01:08 WET,2022-01-12,23:01:08,Link,56,32,13,2,2,0,5,1,0,1,,-,0,0,0,,https://www.facebook.com/43218682948/posts/10159318191792949,"Jerónimo falhou o debate, mas João Oliveira salvou a honra do partido. No debate com Rui Rio ficou claro que há “um mar de distância” entre PCP e PSD. Que só mesmo António Costa conseguiu estreitar. O chumbo do OE “é culpa do Governo”, concordaram ambos",https://expresso.pt/eleicoes-legislativas-2022/e-costa-uniu-o-que-separava-pcp-e-psd,https://expresso.pt/eleicoes-legislativas-2022/e-costa-uniu-o-que-separava-pcp-e-psd/,,E Costa uniu o que separava PCP e PSD - Expresso,"Jerónimo falhou o debate, mas João Oliveira salvou a honra do partido. No debate com Rui Rio ficou claro que há “um mar de distância“ entre PCP e PSD. Que só mesmo António Costa conseguiu estreitar. O chumbo do OE “é culpa do Governo“, concordaram ambos",,,,56,-1.71
301,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763861,1940857,2022-01-11 13:02:53 WET,2022-01-11,13:02:53,Link,55,21,21,1,1,0,3,2,0,6,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160377685331388,Jerónimo de Sousa vai ser operado de urgência na quarta-feira.,https://sicnoticias.pt/pais/antonio-costa-deseja-rapida-recuperacao-a-jeronimo-e-fala-em-momento-triste-para-a-campanha/,,,António Costa deseja rápida recuperação a Jerónimo e fala em momento triste para a campanha,Jerónimo de Sousa vai ser operado de urgência na quarta-feira.,,,,55,-1.87
302,Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1523076,1561138,2022-01-11 16:53:55 WET,2022-01-11,16:53:55,Link,55,25,21,1,0,1,1,1,0,5,,-,0,0,0,,https://www.facebook.com/469974510474/posts/10166267219470475,Secretário-Geral do PCP referiu que espera estar no ativo já na próxima semana.,https://www.cmjornal.pt/politica/detalhe/e-sempre-um-risco-qualquer-operacao-cirurgica-jeronimo-de-sousa-fala-sobre-problema-de-saude,,,"""É sempre um risco qualquer operação cirúrgica"": Jerónimo de Sousa fala sobre problema de saúde",Secretário-Geral do PCP referiu que espera estar no ativo já na próxima semana.,,,,55,-3.33
303,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1156890,1141126,2022-01-27 00:00:14 WET,2022-01-27,00:00:14,Link,54,16,28,0,0,0,8,2,0,0,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/246002141028476,"Longe das multidões de outros tempos, a CDU não enche a rua mas enche o Teatro Garcia de Resende, em Évora.",https://cnnportugal.iol.pt/jeronimo-de/eleicoes-legislativas/na-cdu-nao-queremos-que-a-direita-entre-nem-pela-porta-nem-pela-janela/20301204/61f1b0d10cf21a10a41bd935?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/jeronimo-de/eleicoes-legislativas/na-cdu-nao-queremos-que-a-direita-entre-nem-pela-porta-nem-pela-janela/20301204/61f1b0d10cf21a10a41bd935,,"Jerónimo voltou e falou sobre maquilhagens, portas e janelas: denominador comum para tudo isso - a direita",,,,,54,-2.0
304,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1154629,1137417,2021-12-30 14:00:29 WET,2021-12-30,14:00:29,Link,54,17,31,0,0,0,3,0,0,3,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/226496779645679,"Líder do PCP diz que tem a confiança do comité central para continuar à frente do partido. Ainda assim, e confrontado com nomes de sucessores, refere à CNN três além do sempre referido João Ferreira.",https://cnnportugal.iol.pt/pcp/joao-oliveira/jeronimo-de-sousa-sobre-a-sua-sucessao-eu-nao-afunilava-tanto-no-joao-ferreira/20221230/61cdb27d0cf2c7ea0f100d9f?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,,,"Jerónimo de Sousa sobre a sua sucessão: ""Eu não afunilava tanto no João Ferreira"". E dá outros três nomes","Líder do PCP diz que tem a confiança do comité central para continuar à frente do partido. Ainda assim, e confrontado com nomes de sucessores, refere à CNN três além do sempre referido João Ferreira. E outro ponto: quando sair da liderança do PCP, Jerónimo de Sousa vai ""continuar lá"" - e ...",,,,54,-2.54
307,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1154629,1137417,2021-12-30 12:01:19 WET,2021-12-30,12:01:19,Native Video,53,22,17,4,0,0,6,0,2,2,owned,Yes,1518,1640,0,00:00:40,https://www.facebook.com/101826228779402/posts/226435719651785,"Jerónimo de Sousa considera que houve uma intransigência negocial de António Costa para o Orçamento do Estado para 2022. O secretário-geral comunista reitera que o partido estava aberto a negociar propostas, ao contrário do Governo socialista. Jerónimo acredita que a crise política poderia ter sido evitada caso tivessem existido cedências por parte dos envolvidos, mas lembra que essa não foi a opção de António Costa. Saiba mais aqui e veja a entrevista em exclusivo esta quinta-feira à noite, no CNN Prime Time da CNN Portugal: https://cnnportugal.iol.pt/eleicoes-legislativas/jeronimo-de-sousa/a-culpa-e-uma-opcao-o-ps-fez-uma-opcao-a-queda-do-orcamento-aos-olhos-de-jeronimo/20271231/61cd6d110cf2cc58e7da1ae4",https://www.facebook.com/cnnportugal/videos/502123514451241/,,,“A culpa é uma opção. O PS fez uma opção”. A queda do Orçamento (e do Governo) aos olhos de Jerónimo | CNN Portugal,,,,,53,-3.83
308,RTP Notícias,rtpnoticias,110253572394348,MEDIA_NEWS_COMPANY,PT,Página de notícias da RTP no Facebook.,2011-04-22 23:01:35,502162,532461,2022-01-26 21:20:00 WET,2022-01-26,21:20:00,Link,53,15,30,1,0,1,3,0,1,2,,-,0,0,0,,https://www.facebook.com/110253572394348/posts/4872008239552167,"Jerónimo de Sousa defendeu hoje que a convergência depois das eleições ""é uma ideia que deveria ser aprofundada"", sustentando que os comunistas ""são promotores dessa convergência"", mas só com soluções concretas.",https://www.rtp.pt/noticias/politica/jeronimo-de-sousa-considera-que-antonio-costa-caiu-na-realidade_v1379835,,,"Jerónimo de Sousa considera que António Costa ""caiu na realidade""","O secretário-geral do PCP, Jerónimo de Sousa, defendeu hoje que a convergência depois das eleições ""é uma ideia que deveria ser aprofundada"", sustentando que os comunistas ""são promotores dessa convergência"", mas só com soluções concretas.",,,,53,1.51
309,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763861,1940857,2022-01-11 17:27:46 WET,2022-01-11,17:27:46,Link,53,28,15,2,0,1,6,0,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160378082941388,"O presidente do PSD deseja, esta terça-feira, uma “recuperação rápida e plena” a Jerónimo de Sousa.",https://sicnoticias.pt/eleicoes-legislativas/legislativas-rio-deseja-recuperacao-rapida-a-jeronimo-e-concorda-com-substituicao-em-debate/,,,Legislativas: Rio deseja “recuperação rápida” a Jerónimo e concorda com substituição em debate,"O presidente do PSD deseja, esta terça-feira, uma ""recuperação rápida e plena"" a Jerónimo de Sousa, que vai ser submetido a uma operação urgente, mostrando-se ""de acordo"" com a substituição do líder comunista no debate de quarta-feira, em vésperas de eleições legislativas. ""Como é evid...",,,,53,-1.94
311,Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1523076,1561138,2022-01-11 15:00:01 WET,2022-01-11,15:00:01,Link,52,14,25,0,0,0,13,0,0,0,,-,0,0,0,,https://www.facebook.com/469974510474/posts/10166266753765475,Líder do PCP não se demite se tiver um mau resultado eleitoral,https://www.cmjornal.pt/politica/detalhe/jeronimo-de-sousa-lanca-pontes-ao-ps-sem-intransigencias?ref=HP_OutrasNoticias2,https://www.cmjornal.pt/politica/detalhe/jeronimo-de-sousa-lanca-pontes-ao-ps-sem-intransigencias,,Jerónimo de Sousa lança pontes ao PS sem intransigências,Líder do PCP não se demite se tiver um mau resultado eleitoral.,,,,52,-3.52
315,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1764282,1941662,2022-01-26 12:27:45 WET,2022-01-26,12:27:45,Link,51,12,19,2,0,0,17,0,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160407863986388,"“Temos um conjunto de quadros que são de uma grande categoria”, admitiu secretário-geral do PCP.",https://sicnoticias.pt/eleicoes-legislativas/jeronimo-de-sousa-diz-que-pcp-acertou-na-escolha-dos-substitutos/,,,Jerónimo de Sousa diz que PCP acertou na escolha dos substitutos - SIC Notícias,"“Temos um conjunto de quadros que são de uma grande categoria"", admitiu secretário-geral do PCP.",,,,51,-1.57
316,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1189308,1186796,2022-01-25 11:00:06 WET,2022-01-25,11:00:06,Link,51,6,32,0,0,0,12,0,1,0,,-,0,0,0,,https://www.facebook.com/88388366982/posts/10160090193281983,"🔴 Com Rui Rio à frente em nova sondagem, António Costa mudou o discurso de campanha. João Ferreira regressa hoje à campanha, Jerónimo de Sousa amanhã.",https://www.publico.pt/2022/01/25/politica/noticia/campanha-catarina-martins-critica-rui-rio-frente-sondagem-1993027,,,Campanha: Catarina Martins critica Rui Rio que está à frente numa sondagem,"Com Rui Rio à frente em nova sondagem, António Costa mudou o discurso de campanha. João Ferreira regressa hoje à campanha, Jerónimo de Sousa amanhã.",,,,51,-1.76
317,Público,Publico,88388366982,MEDIA_NEWS_COMPANY,PT,"Bem-vindo à página do PÚBLICO no Facebook, um espaço de informação, partilha e debate.",2009-04-14 17:16:12,1188904,1185821,2022-01-06 08:00:00 WET,2022-01-06,08:00:00,Link,51,11,23,5,3,1,7,0,0,1,,-,0,0,0,,https://www.facebook.com/88388366982/posts/10160047820931983,Jerónimo de Sousa é secretário-geral do PCP desde 2004. Leia a entrevista PÚBLICO/Rádio Renascença.,https://www.publico.pt/2022/01/06/politica/noticia/jeronimo-admite-deixar-lideranca-proximo-congresso-1990892,,,Jerónimo admite deixar liderança antes do próximo congresso,"Jerónimo de Sousa é secretário-geral do PCP desde 2004, tendo sucedido a Carlos Carvalhas que esteve no cargo durante 12 anos.",,,,51,-1.98
319,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477090,491187,2022-01-11 17:48:01 WET,2022-01-11,17:48:01,Link,50,17,14,1,1,0,1,1,0,15,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158645763432666,,https://www.tsf.pt/portugal/politica/jeronimo-assume-risco-na-cirugia-mas-espera-regressar-a-estrada-na-proxima-semana--14481602.html,,,"Jerónimo assume risco na cirurgia, mas espera regressar à estrada na próxima semana",Secretário-geral do PCP agradeceu aos camaradas e aos jornalistas e amigos do partido toda a solidariedade.,,,,50,-1.3
320,Notícias ao Minuto,NoticiasAoMinuto,399457500101727,NEWS_SITE,PT,https://www.noticiasaominuto.com -  Seja o primeiro a saber,2012-07-03 16:29:31,988493,995404,2022-01-13 13:00:48 WET,2022-01-13,13:00:48,Link,50,36,5,0,1,0,0,0,0,8,,-,0,0,0,,https://www.facebook.com/399457500101727/posts/4856437817736984,Líder do PCP foi submetido a uma cirurgia à carótida,https://www.noticiasaominuto.com/politica/1910259/jernimo-de-sousa-j-foi-operado-operao-foi-um-sucesso,,,"""Já despertou da anestesia"". Operação de Jerónimo ""decorreu com êxito""", ,,,,50,1.0
321,SIC Notícias,sicnoticias,150808986387,TV_CHANNEL,PT,"Obrigado por visitar a SIC Notícias. 

Aqui pode seguir os conteúdos que passam na televisão e os exclusivos do site: em texto, vídeo e em fotos. 

Acompanhe também as notícias de última hora em direto. 

http://sicnoticias.pt/ ",2009-09-09 10:03:09,1763539,1940118,2022-01-05 20:22:09 WET,2022-01-05,20:22:09,Link,50,14,14,0,0,1,20,0,1,0,,-,0,0,0,,https://www.facebook.com/150808986387/posts/10160366867231388,Mesmo sem deputados eleitos pelos círculos da emigração.,https://sicnoticias.pt/eleicoes-legislativas/legislativas-jeronimo-de-sousa-promete-dar-voz-as-preocupacoes-dos-emigrantes/,,,Legislativas: Jerónimo de Sousa promete dar voz às preocupações dos emigrantes,Mesmo sem deputados eleitos pelos círculos da emigração.,,,,50,-2.06
322,Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,828796,934821,2022-01-10 19:43:01 WET,2022-01-10,19:43:01,Link,50,3,19,0,0,1,26,0,1,0,,-,0,0,0,,https://www.facebook.com/111978555633494/posts/2280220282142633,"Em entrevista ao Observador, Jerónimo admite que é quase ""impossível"" não ajudar a travar um Governo de Rio, fala da relação ""crispada"" com Costa mas nega proximidade especial com Pedro Nuno.",https://observador.pt/programas/sob-escuta/jeronimo-nao-exclui-assinar-acordos-escritos-tudo-o-que-for-positivo-contem-com-o-pcp-o-essencial-da-entrevista-a-jeronimo-de-sousa/?utm_medium=Social&utm_source=Facebook#Echobox=1641842942,https://observador.pt/programas/sob-escuta/jeronimo-nao-exclui-assinar-acordos-escritos-tudo-o-que-for-positivo-contem-com-o-pcp-o-essencial-da-entrevista-a-jeronimo-de-sousa/,,"Jerónimo não exclui assinar acordos escritos. ""Tudo o que for positivo, contem com o PCP"". O essencial da entrevista a Jerónimo de Sousa",,,,,50,-1.76
325,Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1524178,1563929,2022-01-28 18:52:11 WET,2022-01-28,18:52:11,Link,49,15,18,1,1,4,10,0,0,0,,-,0,0,0,,https://www.facebook.com/469974510474/posts/10166318063785475,"João Oliveira, líder parlamentar do PCP na última legislatura e possível sucessor de Jerónimo de Sousa, é cabeça de lista em Évora mas está em risco de perder lugar para o PSD. Em 2019 foi eleito por uma diferença de apenas mil votos. Na SÁBADO",https://www.sabado.pt/portugal/detalhe/as-caras-que-podem-ficar-fora-do-parlamento?utm_source=Facebook&utm_medium=Social&utm_campaign=dbi_cruzados&utm_content=CM,https://www.sabado.pt/portugal/detalhe/as-caras-que-podem-ficar-fora-do-parlamento,,As caras que podem ficar fora do Parlamento,"João Oliveira, líder parlamentar do PCP na última legislatura e possível sucessor de Jerónimo de Sousa, é cabeça de lista em Évora mas está em risco de perder lugar para o PSD. Em 2019 foi eleito por uma diferença de apenas mil votos.",,,,49,-2.12
326,CNN Portugal,cnnportugal,101826228779402,TV_CHANNEL,PT,"CNN Portugal. A força da informação, 24 horas por dia, em direto e em português.  Acompanhe no canal 7, em cnnportugal.pt e descarregue a nossa app. #EmTodasAsFrentes
",2021-05-24 11:30:20,1155447,1138917,2022-01-11 13:01:01 WET,2022-01-11,13:01:01,Link,48,34,8,1,1,0,0,0,0,4,,-,0,0,0,,https://www.facebook.com/101826228779402/posts/234891715472852,Presidente do PSD já falou com o secretário-geral comunista ao telefone.,https://cnnportugal.iol.pt/jeronimo-de-sousa/operado/rui-rio-aceita-naturalmente-substituicao-de-jeronimo-no-debate/20220111/61dd79600cf2cc58e7dc71a7?utm_source=facebook&utm_medium=social&utm_campaign=ed-cnnportugal,https://cnnportugal.iol.pt/jeronimo-de-sousa/operado/rui-rio-aceita-naturalmente-substituicao-de-jeronimo-no-debate/20220111/61dd79600cf2cc58e7dc71a7,,"Rui Rio aceita ""naturalmente"" substituição de Jerónimo no debate",Presidente do PSD já falou com o secretário-geral comunista ao telefone,,,,48,-2.79
329,TSF - Rádio Notícias,tsfradio,174996242665,RADIO_STATION,PT,"Tudo o que se passa passa na TSF     
www.tsf.pt",2009-11-18 00:38:36,477135,491257,2022-01-13 13:45:01 WET,2022-01-13,13:45:01,Link,48,15,21,0,2,1,9,0,0,0,,-,0,0,0,,https://www.facebook.com/174996242665/posts/10158648565382666,,https://www.tsf.pt/portugal/politica/militantes-do-pcp-sentem-se-absolutamente-confortaveis-com-as-escolhas-para-substituir-jeronimo-14486958.html,,,″Militantes do PCP sentem-se absolutamente confortáveis com as escolhas″ para substituir Jerónimo,"Pedro Tadeu, jornalista e militante do PCP, considera, numa entrevista conduzida por Fernando Alves, na Manhã TSF, que João Oliveira mostrou ″segurança″ no debate contra Rui Rio e assegura que a substituição de Jerónimo de Sousa, devido a uma operação de urgência, ″não altera substan...",,,,48,-1.25
330,SÁBADO,sabado,52858607943,MAGAZINE,PT,"Bem-vindo ao Facebook da SÁBADO, a sua revista semanal de Grande Informação desde 2004. Chega todas as quintas-feiras às bancas de todo o país, com o GPS. 
Site -> https://www.sabado.pt/",2009-02-23 20:54:34,318281,329247,2022-01-13 14:30:00 WET,2022-01-13,14:30:00,Link,48,26,18,0,3,0,0,0,0,1,,-,0,0,0,,https://www.facebook.com/52858607943/posts/10158624428757944,"Jerónimo de Sousa ""já despertou da anestesia e iniciou o processo de vigilância clínica pós-operatória, como previsto para cirurgias desta natureza"", prossegue o comunicado.",https://www.sabado.pt/portugal/detalhe/cirurgia-de-jeronimo-de-sousa-decorreu-com-exito?previewMode=1,https://www.sabado.pt/ultima-hora/detalhe/cirurgia-de-jeronimo-de-sousa-decorreu-com-exito,,"Cirurgia de Jerónimo de Sousa decorreu ""com êxito""","Jerónimo de Sousa 'já despertou da anestesia e iniciou o processo de vigilância clínica pós-operatória, como previsto para cirurgias desta natureza', prossegue o comunicado.",,,,48,1.07
331,Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1524030,1563728,2022-01-25 14:07:18 WET,2022-01-25,14:07:18,Link,48,27,17,1,0,0,2,0,0,1,,-,0,0,0,,https://www.facebook.com/469974510474/posts/10166308225870475,Secretário-geral do PCP esteve ausente dos primeiros dias da campanha,https://www.cmjornal.pt/politica/detalhe/jeronimo-de-sousa-retoma-campanha-eleitoral-amanha-apos-cirurgia-a-carotida,https://www.cmjornal.pt/mais-cm/especiais/legislativas-2022/noticias/detalhe/jeronimo-de-sousa-retoma-campanha-eleitoral-amanha-apos-cirurgia-a-carotida,,Jerónimo de Sousa retoma campanha eleitoral amanhã após cirurgia à carótida,Secretário-geral do PCP esteve ausente dos primeiros dias da campanha.,,,,48,-3.73
